S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,185,17723.00,8798662.50,502.00,494.00,495.00
2,2021-12-28,316,30685.00,15108567.30,502.80,484.20,497.00
3,2021-12-27,449,80363.00,40267597.00,513.00,492.10,493.00
4,2021-12-26,444,68510.00,34884342.50,515.00,500.00,509.00
5,2021-12-23,466,57937.00,29046424.80,513.50,490.00,499.00
6,2021-12-22,462,52433.00,26221640.00,507.00,490.00,503.50
7,2021-12-21,236,24016.00,11522000.40,487.30,472.00,485.00
8,2021-12-20,285,25936.00,12306223.50,493.60,463.00,470.70
9,2021-12-16,321,37932.00,18387013.80,503.00,480.00,484.00
10,2021-12-15,892,98353.00,49246668.60,523.00,476.00,495.00
11,2021-12-14,275,30276.00,14137201.10,484.00,450.00,484.00
12,2021-12-13,647,82877.00,37301252.60,468.00,430.00,447.00
13,2021-12-12,597,63414.00,30217565.10,495.00,460.00,460.00
14,2021-12-09,442,42832.00,21100028.80,500.80,484.00,493.00
15,2021-12-08,468,46602.00,23270245.70,512.00,492.00,493.50
16,2021-12-07,742,64020.00,33393028.20,534.00,505.00,507.00
17,2021-12-06,764,91114.00,45268284.40,515.00,480.00,510.00
18,2021-12-05,834,93752.00,47823706.90,532.00,500.00,500.00
19,2021-12-02,718,71321.00,38611583.80,561.00,527.00,533.00
20,2021-12-01,826,111382.00,63021769.50,575.00,557.00,558.00
21,2021-11-30,1026,111407.00,74992392.70,680.00,666.10,672.10
22,2021-11-29,543,77069.00,51711345.00,690.00,661.00,666.00
23,2021-11-28,789,96723.00,65279535.10,697.00,666.00,672.00
24,2021-11-25,347,49431.00,34564452.00,715.00,694.00,695.00
25,2021-11-24,414,56649.00,39675687.50,711.00,685.00,704.00
26,2021-11-23,495,54959.00,38584914.80,714.00,696.00,699.00
27,2021-11-22,361,53642.00,38201625.00,728.00,707.10,711.00
28,2021-11-21,258,27797.00,19872789.60,727.00,712.00,714.00
29,2021-11-18,388,63986.00,45972926.60,733.00,715.00,715.90
30,2021-11-17,547,92039.00,67504029.90,741.00,725.00,727.00
31,2021-11-16,415,53416.00,38727219.80,736.90,713.50,729.00
32,2021-11-15,471,69051.00,49805442.20,730.00,708.00,725.00
33,2021-11-14,498,56570.00,39556739.80,714.00,679.00,705.00
34,2021-11-11,690,83884.00,58154812.60,705.00,681.00,688.00
35,2021-11-09,887,100145.00,71278810.90,735.00,704.00,708.00
36,2021-11-08,316,31754.00,23444721.40,748.00,732.00,732.00
37,2021-11-03,477,66013.00,49636571.10,767.00,744.00,744.00
38,2021-11-02,757,104597.00,78017199.90,759.70,725.00,752.00
39,2021-11-01,1060,130909.00,97283302.80,760.00,730.00,738.00
40,2021-10-31,1158,133514.00,98367511.00,741.00,726.20,738.00
41,2021-10-28,520,48850.00,34894222.50,723.00,705.00,712.00
42,2021-10-27,729,84214.00,60503755.60,731.00,700.70,717.00
43,2021-10-26,763,83742.00,59779979.80,724.00,703.50,716.90
44,2021-10-25,557,63030.00,43262380.90,695.00,666.00,692.50
45,2021-10-24,292,22185.00,14742308.10,669.10,656.00,662.90
46,2021-10-21,287,34654.00,22820549.80,674.00,650.00,656.00
47,2021-10-20,262,29987.00,19989902.90,679.90,650.00,665.00
48,2021-10-19,689,63783.00,41298786.60,670.00,640.00,649.00
49,2021-10-18,577,63601.00,43028575.70,693.00,660.00,670.00
50,2021-10-17,214,21841.00,15183735.40,705.00,686.00,699.20
51,2021-10-11,374,35639.00,24352168.00,693.60,671.00,689.90
52,2021-10-10,630,74232.00,51688717.10,714.90,688.00,689.60
53,2021-10-06,411,47823.00,32690768.40,693.00,670.00,688.00
54,2021-10-05,383,38287.00,25432348.20,670.00,636.20,667.00
55,2021-10-04,466,47683.00,31151498.80,664.00,640.00,649.10
56,2021-10-03,511,56671.00,37496322.70,671.00,651.00,657.00
57,2021-09-30,534,52831.00,35736852.00,693.40,665.00,665.10
58,2021-09-29,681,92397.00,61396124.70,680.00,640.00,679.90
59,2021-09-28,1031,105702.00,70302587.90,690.00,652.00,661.90
60,2021-09-27,652,62161.00,42719535.90,710.00,681.10,685.00
61,2021-09-26,887,101054.00,72187739.70,735.00,703.00,706.00
62,2021-09-23,917,103201.00,74447515.80,744.00,705.00,710.00
63,2021-09-22,1014,110988.00,78553485.90,720.10,685.00,719.00
64,2021-09-21,1253,138857.00,93036436.70,704.00,635.00,673.00
65,2021-09-20,1541,162387.00,110320936.40,705.00,662.00,669.00
66,2021-09-16,1556,187789.00,132133069.90,725.00,695.20,705.00
67,2021-09-15,580,63917.00,46511301.00,748.00,721.00,725.00
68,2021-09-14,569,63816.00,46971992.80,762.00,727.00,734.00
69,2021-09-13,1098,140576.00,105303839.60,764.00,734.00,738.00
70,2021-09-12,971,134330.00,98104138.10,744.00,701.00,739.00
71,2021-09-09,640,77874.00,55438235.90,723.80,700.00,710.00
72,2021-09-08,766,88712.00,63693768.00,753.00,710.00,710.20
73,2021-09-07,947,113245.00,84265513.70,773.00,725.00,741.00
74,2021-09-06,1504,192396.00,138473903.90,757.90,676.00,757.90
75,2021-09-05,1725,221717.00,152851455.20,719.00,671.30,689.00
76,2021-09-02,1138,130650.00,95542994.10,750.00,715.00,721.00
77,2021-09-01,1126,140658.00,105715368.00,770.00,740.00,740.20
78,2021-08-31,1391,206098.00,155112496.20,770.00,740.00,748.00
79,2021-08-29,1248,178178.00,139234058.20,796.00,766.40,770.00
80,2021-08-26,1330,191094.00,148650554.10,794.00,756.50,781.00
81,2021-08-25,1265,163046.00,125188331.30,780.00,751.00,765.00
82,2021-08-24,1625,231910.00,182690638.50,825.00,780.00,781.00
83,2021-08-19,1796,250797.00,204925628.00,849.00,800.00,809.00
84,2021-08-18,2300,378552.00,312277375.10,850.00,783.00,834.00
85,2021-08-17,1714,431589.00,337393116.80,801.00,753.00,796.00
86,2021-08-16,1073,146819.00,111855390.40,780.00,749.00,758.00
87,2021-08-15,2591,352722.00,266303368.60,779.10,740.00,761.00
88,2021-08-12,2552,441188.00,338592249.70,780.00,729.00,774.00
89,2021-08-11,1145,165724.00,122298104.00,775.00,725.00,730.00
90,2021-08-10,2378,372361.00,270417862.60,749.00,697.00,735.00
91,2021-08-09,512,61794.00,43044958.10,710.00,692.00,694.00
92,2021-08-08,677,110858.00,78138036.30,716.80,700.00,701.60
93,2021-08-05,1068,171968.00,120741735.30,724.00,683.00,700.00
94,2021-08-04,530,69772.00,47769818.20,691.00,681.00,687.00
95,2021-08-03,390,58082.00,39514671.30,690.00,677.00,681.90
96,2021-08-02,400,63532.00,43381010.30,695.00,680.00,682.00
97,2021-08-01,431,60028.00,41344135.50,696.00,686.00,686.00
98,2021-07-29,516,60233.00,41665121.10,699.00,685.00,685.00
99,2021-07-28,435,58861.00,40905064.90,700.00,690.00,691.70
100,2021-07-27,629,84333.00,57814564.00,693.00,671.00,693.00
101,2021-07-26,701,110105.00,76348537.20,699.00,686.00,696.00
102,2021-07-25,668,91519.00,62889913.30,696.00,683.10,690.00
103,2021-07-22,531,70887.00,48630489.40,692.00,682.00,683.00
104,2021-07-20,482,56675.00,38730337.20,693.00,676.30,680.00
105,2021-07-19,754,105448.00,72729303.40,700.00,680.00,686.00
106,2021-07-18,897,126539.00,85994672.70,685.00,670.00,680.90
107,2021-07-15,426,69027.00,45607846.00,668.00,657.00,657.00
108,2021-07-14,381,46601.00,30813333.00,671.00,651.00,659.00
109,2021-07-13,460,59538.00,39300019.00,669.00,644.00,662.00
110,2021-07-12,1154,157746.00,103965782.00,680.00,640.00,653.00
111,2021-07-11,1028,142556.00,93018655.00,669.00,631.00,663.00
112,2021-07-08,464,62935.00,39188883.00,627.00,611.00,625.00
113,2021-07-07,376,44136.00,27015943.00,622.00,610.00,614.00
114,2021-07-06,403,36689.00,22447958.00,618.00,602.00,610.00
115,2021-07-05,536,62143.00,37981398.00,620.00,606.00,608.00
116,2021-07-04,538,75690.00,47503951.00,639.00,620.00,623.00
117,2021-07-01,989,149039.00,94164657.00,642.00,618.00,632.00
118,2021-06-30,1281,189295.00,111713020.00,626.00,570.00,621.00
119,2021-06-29,969,128805.00,77523141.00,620.00,594.00,598.00
120,2021-06-28,555,54577.00,33723604.00,632.00,613.00,614.00
121,2021-06-27,877,97503.00,60330851.00,633.00,602.00,620.00
122,2021-06-24,1143,161712.00,100931717.00,639.00,613.00,624.00
123,2021-06-23,1104,140071.00,90488213.00,670.00,631.00,635.00
124,2021-06-22,1590,202277.00,129767511.00,660.00,615.00,660.00
125,2021-06-21,1942,254148.00,161854299.00,665.00,620.00,623.00
126,2021-06-20,1703,234792.00,155053637.00,692.00,642.00,655.00
127,2021-06-17,1252,202788.00,137282238.00,690.00,655.00,684.00
128,2021-06-16,1779,248595.00,167574024.00,700.00,660.00,670.00
129,2021-06-15,1963,326288.00,228277263.00,725.00,690.00,697.00
130,2021-06-14,1705,294290.00,212745696.00,745.00,707.00,719.00
131,2021-06-13,2412,473398.00,333188125.00,730.00,673.00,723.00
132,2021-06-10,1861,320422.00,214191007.00,690.00,650.00,673.00
133,2021-06-09,3077,446185.00,302502149.00,728.00,654.00,667.00
134,2021-06-08,2130,419243.00,286375648.00,693.00,645.00,693.00
135,2021-06-07,2399,542454.00,333404564.00,635.00,570.00,630.00
136,2021-06-06,1918,330025.00,194294883.00,599.00,570.00,590.00
137,2021-06-03,2115,401847.00,225288762.00,580.00,542.00,566.00
138,2021-06-02,1475,281942.00,149621808.00,535.00,504.00,536.00
139,2021-06-01,1068,147173.00,75382016.00,522.00,504.00,510.00
140,2021-05-31,1266,195702.00,102449934.00,545.00,511.00,515.00
141,2021-05-30,1803,354716.00,184582038.00,537.00,498.00,528.00
142,2021-05-27,1105,229003.00,112447992.00,505.00,462.00,495.00
143,2021-05-25,736,134359.00,65011848.00,492.00,478.00,480.00
144,2021-05-24,1293,218625.00,108450530.00,510.00,485.00,489.00
145,2021-05-23,1873,395201.00,190639519.00,502.00,444.00,496.00
146,2021-05-20,739,150510.00,68666877.00,462.00,450.00,461.00
147,2021-05-19,649,105483.00,47784093.00,458.00,446.00,451.00
148,2021-05-18,808,156008.00,70316660.00,456.00,447.00,455.00
149,2021-05-17,733,90156.00,40212012.00,455.00,441.00,447.00
150,2021-05-16,776,103870.00,46260004.00,450.00,441.00,448.00
151,2021-05-13,641,100723.00,43839987.00,444.00,427.00,437.00
152,2021-05-12,163,19288.00,8271567.00,435.00,427.00,430.00
153,2021-05-11,226,30064.00,12911253.00,432.00,428.00,430.00
154,2021-05-10,180,27964.00,11943752.00,430.00,421.00,429.00
155,2021-05-09,338,41896.00,17842686.00,447.00,420.00,423.00
156,2021-05-06,326,52034.00,22138494.00,429.00,423.00,426.00
157,2021-05-05,257,40543.00,17363588.00,432.00,426.00,428.00
158,2021-05-04,260,35112.00,15088612.00,437.00,428.00,429.00
159,2021-05-03,461,55041.00,23918142.00,446.00,429.00,432.00
160,2021-05-02,460,63640.00,27846563.00,441.00,427.00,439.00
161,2021-04-29,249,30629.00,13239314.00,435.00,422.00,434.00
162,2021-04-28,349,38807.00,16676361.00,435.00,420.00,429.00
163,2021-04-27,625,77072.00,32638719.00,430.00,410.00,430.00
164,2021-04-26,786,113897.00,47338039.00,425.00,409.00,411.00
165,2021-04-25,700,113404.00,48676549.00,444.00,424.00,426.00
166,2021-04-22,529,90181.00,39535693.00,460.00,430.00,439.00
167,2021-04-21,767,106613.00,47067304.00,455.00,435.00,439.00
168,2021-04-20,1393,233597.00,103801164.00,451.00,437.00,446.00
169,2021-04-19,493,103424.00,44918294.00,448.00,430.00,434.00
170,2021-04-18,857,183073.00,81733391.00,458.00,425.00,440.00
171,2021-04-15,1011,198162.00,88700056.00,455.00,430.00,447.00
172,2021-04-13,719,134782.00,57549185.00,433.00,416.00,431.00
173,2021-04-12,470,83115.00,34743348.00,424.00,413.00,418.00
174,2021-04-08,291,41209.00,17032836.00,415.00,410.00,412.00
