S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,70,14149.00,6219562.10,458.60,431.20,444.00
2,2021-12-28,152,29686.00,13037561.80,455.90,420.90,443.00
3,2021-12-27,152,43157.00,19271727.20,480.00,430.20,430.20
4,2021-12-26,96,12333.00,5696530.70,478.40,455.00,462.00
5,2021-12-23,134,15985.00,7553239.20,489.60,448.50,470.00
6,2021-12-22,136,22450.00,10474103.60,485.00,449.00,474.40
7,2021-12-21,102,13638.00,6093386.10,453.00,435.00,451.00
8,2021-12-20,81,14959.00,6475796.40,448.80,421.10,442.00
9,2021-12-16,65,7143.00,3147933.50,466.00,431.00,440.00
10,2021-12-15,197,35992.00,16284332.70,474.30,435.20,457.00
11,2021-12-14,57,16539.00,7096118.10,447.70,416.10,447.70
12,2021-12-13,118,15664.00,6263548.20,433.00,392.00,408.00
13,2021-12-12,62,4864.00,2134693.20,450.00,423.00,426.00
14,2021-12-09,60,11672.00,5180994.60,454.00,432.00,454.00
15,2021-12-08,82,10142.00,4589070.00,471.10,441.20,445.00
16,2021-12-07,102,11416.00,5485324.70,499.80,461.50,461.50
17,2021-12-06,121,13341.00,6174338.50,482.00,437.20,475.30
18,2021-12-05,116,14529.00,6727807.10,480.00,451.00,459.90
19,2021-12-02,120,15229.00,7351512.40,507.00,475.10,476.10
20,2021-12-01,67,8204.00,4058760.50,500.00,489.00,490.10
21,2021-11-30,77,9348.00,4582890.60,506.80,481.40,495.00
22,2021-11-29,170,24610.00,12078848.50,515.00,479.00,489.00
23,2021-11-28,132,17839.00,8891832.50,514.00,488.00,490.30
24,2021-11-25,133,16985.00,8759115.90,533.00,506.00,508.00
25,2021-11-24,193,31567.00,16201674.10,526.30,485.00,514.00
26,2021-11-23,169,37492.00,18799262.50,527.00,492.00,501.00
27,2021-11-22,97,11083.00,5792530.90,530.00,508.00,518.00
28,2021-11-21,116,10287.00,5318043.40,535.50,509.00,517.00
29,2021-11-18,187,27036.00,14292475.00,549.90,515.00,525.00
30,2021-11-17,537,95133.00,51982942.30,562.00,520.00,540.00
31,2021-11-16,197,28449.00,14731210.40,525.90,507.10,515.00
32,2021-11-15,185,26750.00,13647522.80,518.90,505.00,506.50
33,2021-11-14,148,21414.00,10867474.30,516.00,491.20,510.00
34,2021-11-11,295,38039.00,19249931.80,518.90,481.00,510.80
35,2021-11-09,273,44876.00,22600293.40,528.30,495.00,496.50
36,2021-11-08,397,84980.00,44046471.00,578.00,499.00,518.00
37,2021-11-03,190,27683.00,14805450.80,556.00,525.00,545.00
38,2021-11-02,307,41423.00,22184279.90,550.90,510.00,546.00
39,2021-11-01,396,97097.00,48896598.90,515.60,478.10,515.60
40,2021-10-31,150,31294.00,14403575.10,468.80,432.00,468.80
41,2021-10-28,87,17749.00,7592111.80,435.00,414.00,426.20
42,2021-10-27,103,7811.00,3359141.00,447.90,411.00,425.00
43,2021-10-26,176,33946.00,14449526.50,446.00,406.70,433.00
44,2021-10-25,84,14860.00,5940623.90,416.10,384.10,412.00
45,2021-10-24,45,1976.00,737075.00,387.60,361.00,387.60
46,2021-10-21,46,2043.00,764592.60,384.90,362.60,368.00
47,2021-10-20,41,5317.00,1970591.00,383.00,360.00,370.00
48,2021-10-19,65,11222.00,4068765.00,380.00,350.00,357.70
49,2021-10-18,21,3480.00,1361608.10,403.90,385.00,386.00
50,2021-10-17,24,1110.00,447829.00,409.00,394.00,406.70
51,2021-10-11,41,6825.00,2615663.20,402.90,379.80,394.00
52,2021-10-10,16,1195.00,476591.50,414.90,392.00,399.00
53,2021-10-06,41,5840.00,2358783.80,420.00,395.50,410.00
54,2021-10-05,70,3264.00,1312093.00,415.00,391.00,408.00
55,2021-10-04,52,5522.00,2100396.80,400.80,370.10,384.00
56,2021-10-03,80,14190.00,5571659.00,416.80,378.40,393.00
57,2021-09-30,45,2635.00,1099448.50,431.90,401.00,401.00
58,2021-09-29,162,20711.00,8437588.50,420.00,391.00,408.00
59,2021-09-28,102,12608.00,5032954.00,424.00,389.10,389.10
60,2021-09-27,138,10363.00,4291682.50,449.00,400.00,408.00
61,2021-09-26,133,13677.00,5933167.00,475.00,425.20,432.00
62,2021-09-23,144,18293.00,8542492.20,483.00,459.80,463.00
63,2021-09-22,123,16150.00,7693794.00,483.50,453.00,483.00
64,2021-09-21,127,15410.00,6833902.00,471.00,420.50,450.00
65,2021-09-20,180,28142.00,12812540.10,502.00,445.00,445.00
66,2021-09-16,186,17396.00,8498548.10,504.00,480.00,493.00
67,2021-09-15,193,31759.00,16113896.70,528.00,500.00,514.00
68,2021-09-14,148,12047.00,6262321.40,539.90,511.00,519.00
69,2021-09-13,226,24137.00,12986585.40,562.90,528.30,530.00
70,2021-09-12,422,69732.00,37567986.30,542.30,502.80,542.30
71,2021-09-09,155,23143.00,11226482.10,494.00,475.00,493.00
72,2021-09-08,101,17440.00,8316079.50,486.50,459.00,474.00
73,2021-09-07,153,15423.00,7449522.00,496.00,471.00,471.00
74,2021-09-06,205,27935.00,13116465.90,477.40,430.00,477.40
75,2021-09-05,144,17797.00,8196640.10,491.00,433.80,434.00
76,2021-09-02,123,12686.00,6218055.00,520.00,482.00,482.00
77,2021-09-01,130,10406.00,5354278.80,537.00,490.00,490.00
78,2021-08-31,143,11871.00,6058325.00,541.00,500.00,508.00
79,2021-08-29,187,16823.00,8902217.00,561.00,515.00,521.00
80,2021-08-26,277,25051.00,13435289.60,559.00,515.00,540.00
81,2021-08-25,246,21530.00,11168579.00,539.30,507.00,519.90
82,2021-08-24,435,35821.00,19147224.20,566.50,520.30,529.00
83,2021-08-19,333,41997.00,24373905.30,600.00,563.50,578.00
84,2021-08-18,633,78685.00,48837276.70,642.00,599.00,607.00
85,2021-08-17,641,92984.00,53590608.40,600.00,541.00,589.90
86,2021-08-16,316,39385.00,21215377.50,552.00,512.00,546.00
87,2021-08-15,324,46823.00,23596831.90,540.60,477.00,522.00
88,2021-08-12,444,47739.00,25543713.70,551.00,529.00,530.00
89,2021-08-11,378,44795.00,24754894.10,562.00,540.00,552.00
90,2021-08-10,486,54386.00,29826592.50,575.00,530.00,550.00
91,2021-08-09,611,81646.00,45922313.40,587.00,525.00,565.00
92,2021-08-08,519,97419.00,51745947.80,574.20,500.00,534.00
93,2021-08-05,510,48393.00,25282580.10,546.00,508.00,522.00
