S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,61,10293.00,4266195.50,423.00,402.10,410.00
2,2021-12-28,57,5505.00,2254121.00,430.50,391.00,408.00
3,2021-12-27,68,5341.00,2215762.00,425.00,398.00,398.00
4,2021-12-26,60,6460.00,2784825.30,439.60,422.40,424.60
5,2021-12-23,94,13648.00,5867416.50,440.00,421.40,431.00
6,2021-12-22,113,23596.00,9995339.40,436.00,413.00,429.90
7,2021-12-21,53,9642.00,3874240.70,409.80,396.00,405.00
8,2021-12-20,53,6025.00,2408744.00,405.00,394.00,394.00
9,2021-12-16,84,11460.00,4624886.50,426.00,396.00,398.00
10,2021-12-15,251,43987.00,18565767.30,433.10,400.00,418.00
11,2021-12-14,41,8599.00,3304025.90,393.80,365.10,393.80
12,2021-12-13,87,17244.00,6351897.40,388.00,354.60,358.00
13,2021-12-12,55,9498.00,3763112.00,412.00,387.90,394.00
14,2021-12-09,69,19277.00,7902743.50,423.00,405.00,411.00
15,2021-12-08,35,8492.00,3605636.70,432.00,413.00,420.00
16,2021-12-07,44,4606.00,2077058.30,460.00,433.30,440.00
17,2021-12-06,91,10820.00,4740644.00,459.00,416.50,450.00
18,2021-12-05,76,7485.00,3394853.00,489.50,437.10,450.00
19,2021-12-02,53,7424.00,3584773.90,510.00,470.00,471.00
20,2021-12-01,32,4580.00,2282074.00,512.30,491.20,491.50
21,2021-11-30,70,7915.00,3917814.00,523.00,490.00,492.50
22,2021-11-29,50,8650.00,4379049.00,520.00,495.00,503.00
23,2021-11-28,75,15729.00,7883965.00,515.00,492.00,510.00
24,2021-11-25,43,6660.00,3469385.00,540.60,512.00,512.00
25,2021-11-24,102,13509.00,7009378.70,542.00,503.40,520.00
26,2021-11-23,110,14181.00,7466401.90,542.00,515.00,520.00
27,2021-11-22,142,18076.00,9766209.80,550.60,513.00,545.00
28,2021-11-21,76,11270.00,6044773.00,545.00,524.00,532.00
29,2021-11-18,90,12446.00,6657817.20,541.00,528.10,539.80
30,2021-11-17,201,33546.00,18103046.60,548.00,528.00,540.00
31,2021-11-16,56,6830.00,3581627.20,529.00,520.00,527.50
32,2021-11-15,83,22491.00,11701216.70,542.00,505.00,512.00
33,2021-11-14,32,1583.00,793335.20,508.00,472.20,504.00
34,2021-11-11,69,10366.00,5164999.50,527.80,489.20,490.00
35,2021-11-09,118,19878.00,10358451.00,547.90,501.00,519.00
36,2021-11-08,44,7209.00,3846459.80,551.00,528.00,549.90
37,2021-11-03,54,9088.00,4825097.80,548.90,520.00,530.00
38,2021-11-02,56,7295.00,3890918.50,547.00,522.00,540.00
39,2021-11-01,68,9515.00,5166589.00,565.00,529.00,529.00
40,2021-10-31,85,11400.00,6299301.40,565.40,532.80,550.00
41,2021-10-28,48,9592.00,5097335.10,538.90,519.40,533.00
42,2021-10-27,111,17300.00,9368487.90,554.40,515.50,540.00
43,2021-10-26,66,7492.00,3949850.30,538.00,511.60,535.00
44,2021-10-25,82,14088.00,6876111.00,501.60,465.10,501.60
45,2021-10-24,33,2983.00,1375095.00,465.00,445.00,456.00
46,2021-10-21,23,2725.00,1210771.00,450.00,436.10,444.00
47,2021-10-20,22,3760.00,1663029.00,455.00,424.30,445.00
48,2021-10-19,39,4175.00,1741313.00,433.00,409.00,416.00
49,2021-10-18,37,12765.00,5764608.00,460.00,431.00,440.00
50,2021-10-17,13,1939.00,893258.40,469.00,451.10,460.10
51,2021-10-11,71,10489.00,4772689.50,476.00,440.10,457.90
52,2021-10-10,60,6940.00,3447977.90,510.00,479.30,483.00
53,2021-10-06,62,9703.00,4880953.00,515.00,472.20,505.50
54,2021-10-05,48,5151.00,2384775.90,481.80,440.00,481.80
55,2021-10-04,60,12606.00,5547460.00,456.80,432.00,438.00
56,2021-10-03,42,6281.00,2814288.00,463.90,439.20,439.20
57,2021-09-30,48,3460.00,1617663.00,489.80,446.90,455.50
58,2021-09-29,82,10519.00,4879019.60,482.30,442.00,474.50
59,2021-09-28,97,11999.00,5613894.50,503.00,450.00,459.00
60,2021-09-27,66,7225.00,3542927.60,518.00,485.00,485.00
61,2021-09-26,74,10362.00,5517085.10,570.00,517.10,517.10
62,2021-09-23,151,21908.00,12311720.50,581.00,549.70,560.00
63,2021-09-22,116,17046.00,9048170.20,539.00,499.80,539.00
64,2021-09-21,120,12953.00,6264918.50,521.60,445.00,490.00
65,2021-09-20,150,34048.00,17237486.10,550.00,486.00,491.00
66,2021-09-16,109,12579.00,6848080.00,570.00,537.00,540.00
67,2021-09-15,47,5100.00,2932541.00,585.00,569.00,570.00
68,2021-09-14,78,10147.00,5937267.40,599.80,579.00,585.00
69,2021-09-13,97,14689.00,8754438.10,612.00,590.00,593.00
70,2021-09-12,74,11008.00,6510829.00,600.00,580.00,589.00
71,2021-09-09,106,17786.00,10361723.00,601.90,570.00,578.00
72,2021-09-08,91,14019.00,8171180.00,602.00,577.00,585.00
73,2021-09-07,106,17557.00,10626268.00,630.00,593.00,593.00
74,2021-09-06,275,66825.00,39281901.40,619.00,547.00,619.00
75,2021-09-05,264,46864.00,26493887.00,609.00,549.00,563.00
76,2021-09-02,273,49374.00,30501431.80,648.00,603.00,610.00
77,2021-09-01,255,60179.00,37832934.40,683.00,603.00,636.00
78,2021-08-31,276,131173.00,83818724.60,668.00,620.00,646.00
