S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,10,12650.00,132721.50,10.71,10.31,10.36
2,2021-12-28,6,21700.00,223956.00,10.33,10.32,10.33
3,2021-12-27,12,10140.00,105589.80,10.72,10.30,10.35
4,2021-12-26,7,1900.00,19781.75,10.45,10.40,10.40
5,2021-12-23,8,4800.00,50442.00,10.51,10.50,10.50
6,2021-12-22,3,3200.00,34020.00,10.64,10.50,10.64
7,2021-12-20,2,10200.00,107200.00,10.51,10.50,10.50
8,2021-12-16,6,15510.00,161744.00,10.60,10.40,10.50
9,2021-12-15,6,18100.00,193111.00,10.81,10.40,10.40
10,2021-12-14,3,13200.00,137220.00,10.41,10.35,10.41
11,2021-12-13,10,77660.00,804899.40,10.41,10.15,10.21
12,2021-12-12,8,74800.00,786507.00,10.55,10.30,10.30
13,2021-12-09,11,63171.00,661316.47,10.55,10.37,10.38
14,2021-12-08,10,46230.00,483367.00,10.50,10.40,10.45
15,2021-12-07,6,17600.00,187300.00,10.69,10.50,10.60
16,2021-12-06,3,3100.00,31935.00,10.31,10.30,10.30
17,2021-12-05,6,7600.00,81732.00,10.94,10.37,10.37
18,2021-12-02,7,25700.00,274295.00,10.91,10.67,10.78
19,2021-12-01,6,54800.00,588790.00,11.00,10.70,10.70
20,2021-11-30,3,4000.00,43191.00,10.80,10.79,10.80
21,2021-11-29,10,20100.00,213105.00,10.79,10.59,10.60
22,2021-11-28,18,60900.00,647346.00,10.76,10.60,10.60
23,2021-11-25,9,17800.00,194667.00,10.99,10.58,10.76
24,2021-11-24,5,16544.00,176309.20,10.75,10.55,10.75
25,2021-11-23,7,14200.00,152377.00,10.99,10.70,10.70
26,2021-11-22,6,20100.00,215591.00,10.85,10.57,10.85
27,2021-11-18,7,14800.00,159505.00,10.96,10.70,10.76
28,2021-11-17,10,35000.00,380542.00,10.98,10.80,10.80
29,2021-11-16,9,45350.00,493375.00,10.91,10.60,10.80
30,2021-11-15,14,30200.00,325656.80,10.92,10.70,10.70
31,2021-11-14,16,21400.00,230604.00,10.90,10.70,10.76
32,2021-11-11,13,51200.00,559345.00,10.95,10.90,10.90
33,2021-11-09,23,105700.00,1159755.00,11.10,10.95,10.95
34,2021-11-08,9,33350.00,368805.00,11.10,11.01,11.09
35,2021-11-03,19,90700.00,997309.00,11.35,10.97,10.97
36,2021-11-02,14,14500.00,159280.00,11.16,10.97,10.97
37,2021-11-01,27,132015.00,1449689.00,11.00,10.90,10.95
38,2021-10-31,13,88400.00,959900.00,10.95,10.72,10.90
39,2021-10-28,10,20200.00,218180.00,10.81,10.80,10.80
40,2021-10-27,18,117600.00,1263854.00,10.95,10.70,10.70
41,2021-10-26,11,51100.00,546826.00,10.77,10.67,10.76
42,2021-10-25,17,72015.00,761613.59,10.65,10.50,10.65
43,2021-10-24,4,3100.00,32691.00,10.55,10.41,10.41
44,2021-10-21,6,21864.00,230470.16,10.65,10.44,10.44
45,2021-10-20,11,33750.00,354924.50,10.70,10.27,10.66
46,2021-10-19,14,45800.00,471826.00,10.35,10.28,10.35
47,2021-10-18,13,60800.00,638552.00,10.70,10.43,10.45
48,2021-10-17,10,42100.00,445123.40,10.61,10.54,10.54
49,2021-10-11,18,112550.00,1204698.00,10.80,10.52,10.76
50,2021-10-10,6,45100.00,476192.00,10.73,10.42,10.47
51,2021-10-06,11,50600.00,535216.50,10.75,10.52,10.52
52,2021-10-05,20,78700.00,823027.00,10.50,10.40,10.48
53,2021-10-04,2,300.00,3071.00,10.25,10.21,10.25
54,2021-10-03,14,60700.00,628248.00,10.70,10.20,10.28
55,2021-09-30,6,10600.00,112341.00,10.80,10.57,10.60
56,2021-09-29,3,15250.00,161200.00,10.60,10.40,10.60
57,2021-09-28,22,89750.00,931897.00,10.60,10.28,10.32
58,2021-09-27,19,79600.00,834490.00,10.73,10.38,10.40
59,2021-09-26,15,40800.00,433720.00,10.72,10.43,10.53
60,2021-09-23,29,187870.00,1965746.00,10.58,10.40,10.43
61,2021-09-22,19,181140.00,1913184.80,10.72,10.52,10.52
62,2021-09-21,14,38400.00,394114.00,10.55,10.19,10.55
63,2021-09-20,34,202900.00,2125135.00,10.69,10.35,10.35
64,2021-09-16,43,175380.00,1886415.40,10.88,10.67,10.70
65,2021-09-15,25,151370.00,1650790.60,10.92,10.88,10.88
66,2021-09-14,31,165614.00,1824207.02,11.13,10.93,10.93
67,2021-09-13,23,173556.00,1919289.12,11.14,11.01,11.05
68,2021-09-12,30,139800.00,1545422.50,11.17,10.87,11.03
69,2021-09-09,20,86000.00,956236.00,11.25,11.07,11.25
70,2021-09-08,27,166550.00,1866274.00,11.39,11.17,11.17
71,2021-09-07,28,387870.00,4358564.60,11.39,11.13,11.39
72,2021-09-06,22,133580.00,1503557.60,11.36,11.12,11.29
73,2021-09-05,45,205030.00,2262163.30,11.65,10.65,11.24
74,2021-09-02,24,85900.00,999975.00,11.79,11.56,11.68
75,2021-09-01,56,245100.00,2847135.00,11.70,11.56,11.56
76,2021-08-31,22,132400.00,1559629.00,11.99,11.76,11.77
77,2021-08-29,32,72100.00,853448.00,12.00,11.71,11.92
78,2021-08-26,38,138600.00,1641174.80,11.95,11.77,11.79
79,2021-08-25,29,111000.00,1327351.00,12.10,11.90,11.90
80,2021-08-24,15,23000.00,276188.00,12.19,11.97,12.16
81,2021-08-19,33,109200.00,1332579.00,12.34,12.02,12.18
82,2021-08-18,54,178653.00,2182237.78,12.34,12.06,12.10
83,2021-08-17,58,139050.00,1714661.00,12.50,12.23,12.42
84,2021-08-16,82,205550.00,2539382.50,15.40,12.04,12.42
85,2021-08-15,112,363234.00,5692948.86,15.87,15.45,15.53
86,2021-08-12,78,948350.00,14836600.10,15.80,15.46,15.76
87,2021-08-11,42,112420.00,1768818.80,15.99,15.69,15.71
88,2021-08-10,56,1333370.00,20990349.90,16.00,15.62,15.93
89,2021-08-09,76,286943.00,4529151.57,16.00,15.69,15.91
90,2021-08-08,118,493606.00,7829002.00,16.51,15.70,15.92
91,2021-08-05,50,479950.00,7773230.50,16.58,15.98,16.19
92,2021-08-04,42,613410.00,9866085.42,16.28,15.95,15.96
93,2021-08-03,76,663300.00,10641310.00,16.50,15.66,15.97
94,2021-08-02,41,248400.00,3981034.00,16.69,15.79,16.24
95,2021-08-01,48,267890.00,4382774.00,16.51,16.25,16.40
96,2021-07-29,39,390350.00,6323299.50,16.30,16.11,16.20
97,2021-07-28,50,561802.00,9259563.52,16.80,16.20,16.50
98,2021-07-27,61,352440.00,5685151.80,16.55,15.96,16.48
99,2021-07-26,88,1438700.00,23463422.00,16.50,16.10,16.29
100,2021-07-25,164,828098.00,13639764.64,16.80,16.25,16.45
101,2021-07-22,335,1411770.00,23439268.30,16.87,16.10,16.50
102,2021-07-20,238,2542347.00,39767782.71,15.90,15.00,15.79
103,2021-07-19,64,1521100.00,22459183.00,14.90,14.40,14.84
104,2021-07-18,89,334350.00,4853179.50,14.65,14.42,14.55
105,2021-07-15,98,3325000.00,45780385.00,14.20,13.65,14.20
106,2021-07-14,43,1024100.00,14230695.00,14.20,13.80,13.80
107,2021-07-13,17,70000.00,989900.00,14.18,13.95,14.17
108,2021-07-12,46,371840.00,5302151.10,14.70,13.89,14.07
109,2021-07-11,169,7037600.00,96709120.00,14.28,13.68,13.80
110,2021-07-08,6,4500.00,62985.00,14.10,13.95,13.95
111,2021-07-07,37,1494693.00,20594497.75,14.00,13.75,14.00
112,2021-07-06,12,109137.00,1515401.79,14.10,13.83,14.10
113,2021-07-05,10,61450.00,866342.00,14.15,13.92,14.15
114,2021-07-04,25,100900.00,1420693.00,14.20,14.00,14.18
115,2021-07-01,67,5132900.00,69858504.00,14.20,13.50,14.00
116,2021-06-30,27,3525600.00,47958900.00,13.82,13.60,13.60
117,2021-06-29,20,122810.00,1709399.40,14.25,13.75,13.76
118,2021-06-28,35,717300.00,10055535.00,14.24,13.97,13.99
119,2021-06-27,14,17600.00,247474.00,14.18,13.96,14.00
120,2021-06-24,14,42550.00,591746.00,14.00,13.64,13.91
121,2021-06-23,8,12500.00,173495.00,14.00,13.84,13.86
122,2021-06-22,11,59655.00,831097.15,14.09,13.67,14.09
123,2021-06-21,15,30800.00,423972.00,13.94,13.67,13.85
124,2021-06-20,30,144500.00,2057744.00,14.40,13.93,13.93
125,2021-06-17,17,79800.00,1166858.00,14.65,14.37,14.42
126,2021-06-16,32,34100.00,490990.00,14.63,14.32,14.38
127,2021-06-15,48,233900.00,3387555.00,14.79,14.26,14.55
128,2021-06-14,32,67200.00,969439.00,14.50,14.22,14.50
129,2021-06-13,21,11410.00,164663.00,14.68,14.39,14.50
130,2021-06-10,55,280500.00,4011956.00,14.40,14.20,14.40
131,2021-06-09,83,260602.00,3737241.60,14.45,14.30,14.40
132,2021-06-08,47,759020.00,10805399.48,14.35,13.90,14.35
133,2021-06-07,51,580900.00,8014585.50,13.89,13.63,13.80
134,2021-06-06,18,39870.00,545099.70,13.71,13.45,13.63
135,2021-06-03,9,2350.00,31588.50,13.60,13.40,13.55
136,2021-06-02,17,110800.00,1484835.00,13.70,13.17,13.39
137,2021-06-01,67,318110.00,4236734.30,13.70,13.17,13.60
138,2021-05-31,43,509500.00,6916427.00,13.79,13.43,13.59
139,2021-05-30,51,391750.00,5213920.00,13.40,13.10,13.40
140,2021-05-27,28,830700.00,10756108.00,12.97,12.80,12.95
141,2021-05-25,29,132148.00,1713253.00,13.01,12.88,12.97
142,2021-05-24,39,188400.00,2423539.00,12.94,12.66,12.94
143,2021-05-23,23,117500.00,1488161.00,12.74,12.34,12.65
144,2021-05-20,18,90600.00,1145826.00,12.66,12.48,12.59
145,2021-05-19,33,93800.00,1182917.00,12.80,12.55,12.67
146,2021-05-18,31,284300.00,3552902.00,12.55,12.31,12.55
147,2021-05-17,19,130050.00,1615329.00,12.46,12.34,12.45
148,2021-05-16,32,155600.00,1926879.00,12.43,12.31,12.43
149,2021-05-13,33,413250.00,5102052.00,12.41,12.13,12.31
150,2021-05-12,36,462620.00,5584686.70,12.20,11.97,12.20
151,2021-05-11,20,189600.00,2285840.00,12.10,11.92,12.10
152,2021-05-10,4,1100.00,13338.00,12.21,11.97,12.15
153,2021-05-09,17,101500.00,1223766.00,12.45,11.96,11.99
154,2021-05-06,124,1660911.00,19255417.98,12.34,11.18,12.28
155,2021-05-05,52,336900.00,4081832.00,12.43,11.91,12.10
156,2021-05-04,15,60500.00,749255.00,12.42,12.26,12.40
157,2021-05-03,18,147120.00,1821639.40,12.68,12.13,12.25
158,2021-05-02,32,79200.00,979890.00,12.60,12.03,12.21
159,2021-04-29,17,111000.00,1351128.00,12.31,12.10,12.20
160,2021-04-28,17,51400.00,622678.00,12.30,12.03,12.07
161,2021-04-27,20,56300.00,698117.00,12.45,12.16,12.33
162,2021-04-26,13,98348.00,1195626.20,12.33,12.09,12.15
163,2021-04-25,17,11200.00,137776.00,12.31,12.13,12.13
164,2021-04-22,10,78500.00,969072.00,12.35,12.19,12.35
165,2021-04-21,11,27700.00,341275.00,12.40,12.23,12.40
166,2021-04-20,17,138100.00,1708703.90,12.39,12.25,12.39
167,2021-04-19,20,152700.00,1884376.00,12.45,12.30,12.30
168,2021-04-18,28,97450.00,1217233.00,12.70,12.32,12.45
169,2021-04-15,11,41500.00,517956.00,12.49,12.28,12.49
170,2021-04-13,13,112090.00,1387290.20,12.50,12.22,12.30
171,2021-04-12,9,6500.00,79601.00,12.30,12.12,12.30
172,2021-04-08,43,280850.00,3402475.50,12.29,11.95,12.18
173,2021-04-07,14,13000.00,160486.00,12.41,12.21,12.35
174,2021-04-06,28,120650.00,1479449.00,12.44,12.06,12.20
175,2021-04-05,12,49885.00,605316.50,12.20,12.08,12.20
176,2021-04-04,23,195600.00,2382020.00,12.27,12.10,12.27
177,2021-04-01,5,2400.00,29225.00,12.30,12.06,12.28
178,2021-03-31,27,108570.00,1326700.50,12.25,12.15,12.25
179,2021-03-30,25,499400.00,6048683.00,12.31,12.05,12.05
180,2021-03-29,9,10500.00,125514.00,12.16,11.91,12.16
181,2021-03-25,14,23050.00,276264.00,12.10,11.94,11.97
182,2021-03-24,23,554610.00,6632715.60,12.09,11.72,12.09
183,2021-03-23,11,52050.00,618060.50,11.95,11.65,11.95
184,2021-03-22,8,6000.00,70829.00,11.93,11.67,11.75
185,2021-03-21,13,29300.00,349786.60,11.98,11.63,11.90
186,2021-03-18,23,109700.00,1288798.40,11.84,11.66,11.73
187,2021-03-17,27,94650.00,1103248.50,11.76,11.59,11.69
188,2021-03-16,17,1232800.00,13520139.00,11.67,10.90,11.57
189,2021-03-15,28,271200.00,3006460.00,11.89,10.80,10.81
190,2021-03-14,38,183050.00,2089724.25,11.83,11.00,11.00
191,2021-03-10,20,109800.00,1273751.85,11.93,11.50,11.50
192,2021-03-09,30,107800.00,1267480.00,12.00,11.61,11.61
193,2021-03-07,25,241400.00,2879539.00,12.40,11.67,11.67
194,2021-03-04,19,46650.00,566627.50,12.34,12.10,12.10
195,2021-03-03,18,65300.00,793291.00,12.39,12.00,12.22
196,2021-03-02,22,171300.00,2093984.00,12.34,12.10,12.21
197,2021-03-01,16,68300.00,850131.00,12.48,12.31,12.32
198,2021-02-28,35,155050.00,1919863.00,12.50,12.29,12.29
199,2021-02-25,33,375800.00,4778918.50,12.80,12.55,12.72
200,2021-02-24,55,501000.00,6376813.00,12.98,12.40,12.82
201,2021-02-23,50,388300.00,4717196.00,12.59,11.96,12.19
202,2021-02-22,72,688200.00,8581646.00,12.75,12.26,12.35
203,2021-02-21,140,1551200.00,18833690.00,12.39,11.87,12.38
204,2021-02-18,55,642950.00,7635635.50,12.00,11.70,12.00
205,2021-02-17,100,1549600.00,18108180.00,11.95,11.61,11.80
206,2021-02-16,21,153650.00,1786460.00,11.78,11.60,11.75
207,2021-02-15,43,430000.00,4907367.50,11.69,11.25,11.68
208,2021-02-14,35,369200.00,4152257.00,11.35,11.16,11.28
209,2021-02-11,16,214200.00,2403200.00,11.28,11.18,11.28
210,2021-02-10,16,67820.00,758357.00,11.27,11.05,11.27
211,2021-02-09,10,257500.00,2864550.00,11.16,11.11,11.10
212,2021-02-08,21,218050.00,2451759.00,11.27,11.05,11.22
213,2021-02-07,45,811150.00,8969477.50,11.43,11.05,11.05
214,2021-02-04,40,115300.00,1282095.50,11.18,11.00,11.18
215,2021-02-03,48,710100.00,7946448.00,11.30,11.00,11.14
216,2021-02-02,21,13350.00,148657.00,11.28,11.00,11.20
217,2021-02-01,12,18200.00,200960.00,11.06,11.01,11.06
218,2021-01-31,14,90200.00,1008516.00,11.20,11.01,11.01
219,2021-01-28,62,2091500.00,24027078.50,11.50,11.26,11.27
220,2021-01-27,22,31350.00,355387.00,11.47,11.32,11.47
221,2021-01-26,26,69800.00,788192.50,11.48,11.20,11.48
222,2021-01-25,35,216020.00,2427119.00,11.39,11.20,11.34
223,2021-01-24,28,27750.00,310449.00,11.30,11.06,11.30
