S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,37,3700.00,1198921.50,332.50,319.10,319.10
2,2021-12-28,55,4883.00,1583963.00,328.00,320.50,325.00
3,2021-12-27,90,11679.00,3896279.80,350.00,324.00,328.00
4,2021-12-26,89,10105.00,3501919.00,357.10,340.00,348.00
5,2021-12-23,104,10201.00,3633311.60,366.00,350.00,350.00
6,2021-12-22,172,17956.00,6332521.20,372.00,340.00,363.00
7,2021-12-21,50,4843.00,1551279.00,341.00,310.00,341.00
8,2021-12-20,45,3696.00,1148966.40,318.00,308.00,310.00
9,2021-12-16,57,7091.00,2265367.40,325.40,316.00,318.00
10,2021-12-15,176,18541.00,6253156.30,350.90,318.60,324.00
11,2021-12-14,96,8377.00,2618825.90,319.00,295.00,319.00
12,2021-12-13,113,10777.00,3216781.40,318.00,288.00,290.00
13,2021-12-12,76,8401.00,2704140.90,332.00,318.50,318.50
14,2021-12-09,89,6861.00,2351531.90,352.00,333.20,335.10
15,2021-12-08,82,7673.00,2660553.40,361.00,338.00,340.00
16,2021-12-07,116,12637.00,4536735.00,383.50,348.00,368.00
17,2021-12-06,118,10197.00,3546192.90,367.00,320.20,367.00
18,2021-12-05,122,13650.00,4787074.30,362.10,345.00,345.00
19,2021-12-02,77,6472.00,2424792.40,393.70,365.10,368.00
20,2021-12-01,83,8265.00,3154129.60,390.00,370.00,379.00
21,2021-11-30,66,6257.00,2385404.50,388.60,376.00,382.00
22,2021-11-29,87,6908.00,2655986.90,394.00,375.00,378.00
23,2021-11-28,94,11104.00,4312001.10,399.00,383.00,385.00
24,2021-11-25,71,5696.00,2263370.10,402.00,392.20,400.00
25,2021-11-24,75,7976.00,3178615.50,405.00,388.00,397.00
26,2021-11-23,119,11910.00,4753618.40,408.90,393.00,400.00
27,2021-11-22,86,5460.00,2223171.80,413.00,398.00,408.90
28,2021-11-21,69,8730.00,3548538.00,415.00,403.00,405.00
29,2021-11-18,139,17978.00,7451175.30,421.00,410.00,415.00
30,2021-11-17,131,21534.00,9302857.50,442.00,420.00,428.40
31,2021-11-16,140,17015.00,7145384.30,440.00,404.00,434.00
32,2021-11-15,111,15026.00,6126877.80,422.90,387.10,412.00
33,2021-11-14,80,11109.00,4480906.80,422.00,393.00,395.00
34,2021-11-11,180,27681.00,11115165.00,410.00,393.00,400.00
35,2021-11-09,259,30193.00,12489945.00,434.00,402.00,415.00
36,2021-11-08,166,23040.00,10254675.40,452.60,440.00,440.00
37,2021-11-03,299,47528.00,20806482.90,449.00,416.00,435.10
38,2021-11-02,117,17545.00,7308405.60,428.40,402.00,415.00
39,2021-11-01,148,20036.00,8297497.50,431.40,405.00,409.00
40,2021-10-31,181,30322.00,12317489.00,418.00,392.10,415.00
41,2021-10-28,106,14987.00,5885861.80,397.00,383.00,396.00
42,2021-10-27,142,21944.00,8664510.00,400.00,377.60,390.00
43,2021-10-26,157,24956.00,9909272.10,402.00,377.30,393.00
44,2021-10-25,131,15130.00,5826166.60,397.00,368.50,385.00
45,2021-10-24,56,7060.00,2580136.40,375.00,354.80,369.00
46,2021-10-21,74,9940.00,3634802.50,395.30,358.00,362.00
47,2021-10-20,81,18265.00,6756817.90,380.00,352.80,380.00
48,2021-10-19,89,10192.00,3521223.00,369.30,336.40,360.00
49,2021-10-18,83,11519.00,4147202.00,391.10,346.00,361.00
50,2021-10-17,33,7410.00,2796884.00,399.00,362.80,376.00
51,2021-10-11,63,7740.00,2933222.00,401.80,376.00,380.00
52,2021-10-10,90,14112.00,5617883.80,412.00,381.00,394.00
53,2021-10-06,106,15893.00,6057961.80,402.60,371.00,402.60
54,2021-10-05,51,4720.00,1749342.00,384.00,361.70,366.00
55,2021-10-04,62,5703.00,2037002.60,377.00,348.00,369.00
56,2021-10-03,76,10355.00,3789549.90,388.00,346.30,356.00
57,2021-09-30,167,21938.00,8657193.30,418.00,374.00,375.00
58,2021-09-29,130,16346.00,5932289.50,389.40,331.00,389.40
59,2021-09-28,132,16568.00,6011798.90,401.50,347.40,354.00
60,2021-09-27,88,8948.00,3524824.90,417.10,384.20,386.00
61,2021-09-26,123,12487.00,5109859.50,423.00,401.00,409.00
62,2021-09-23,120,13060.00,5614514.50,455.10,415.00,429.00
63,2021-09-22,216,25650.00,10931695.50,436.70,404.00,429.00
64,2021-09-21,206,26094.00,10169961.40,424.30,368.00,397.00
65,2021-09-20,211,22184.00,9099164.40,445.00,392.00,400.00
