S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,83,11770.00,9011605.20,793.50,751.00,780.00
2,2021-12-28,77,5792.00,4446895.90,787.00,750.00,770.20
3,2021-12-27,259,28777.00,22718978.80,828.00,760.00,772.00
4,2021-12-26,275,36238.00,28916956.00,811.80,740.00,811.80
5,2021-12-23,133,13880.00,10177975.00,748.80,701.70,738.00
6,2021-12-22,46,4168.00,2961566.00,734.00,696.00,716.00
7,2021-12-21,50,3776.00,2579939.00,692.00,676.00,685.00
8,2021-12-20,29,1651.00,1111818.30,693.00,655.60,670.00
9,2021-12-16,91,7113.00,4731643.60,680.00,656.60,668.90
10,2021-12-15,94,7517.00,5266967.30,731.30,683.00,686.00
11,2021-12-14,25,2379.00,1629774.50,698.00,669.00,690.00
12,2021-12-13,117,17033.00,11270622.30,683.00,653.90,656.00
13,2021-12-12,69,5360.00,3767370.40,720.00,690.00,690.00
14,2021-12-09,40,2746.00,1978248.00,730.00,711.50,729.00
15,2021-12-08,40,3243.00,2367285.50,743.80,715.00,720.00
16,2021-12-07,58,2853.00,2161815.50,777.90,734.00,740.00
17,2021-12-06,100,6917.00,5013522.70,750.00,711.00,748.00
18,2021-12-05,98,10545.00,7747259.40,775.00,720.00,739.00
19,2021-12-02,54,8363.00,6458909.30,790.00,765.00,768.20
20,2021-12-01,23,2037.00,1606160.00,798.00,785.00,786.00
21,2021-11-30,57,5454.00,4226426.40,798.00,770.00,794.00
22,2021-11-29,71,7389.00,5824859.30,800.00,779.50,784.00
23,2021-11-28,102,11825.00,9420825.70,810.10,790.00,793.00
24,2021-11-25,55,4702.00,3868308.80,837.00,820.00,821.00
25,2021-11-24,37,3946.00,3249939.00,840.00,811.00,835.00
26,2021-11-23,60,5090.00,4197098.30,855.00,810.00,824.00
27,2021-11-22,83,7184.00,6135722.60,892.50,826.30,848.00
28,2021-11-21,32,4188.00,3500674.20,854.00,824.10,842.00
29,2021-11-18,41,8521.00,7207831.80,862.00,836.00,840.00
30,2021-11-17,127,12010.00,10465541.40,894.00,860.00,867.00
31,2021-11-16,151,13261.00,11264528.40,885.00,811.00,885.00
32,2021-11-15,61,6562.00,5263498.00,814.00,795.00,808.00
33,2021-11-14,56,4457.00,3551217.00,813.00,785.00,792.00
34,2021-11-11,85,7251.00,5793033.50,815.00,790.00,798.50
35,2021-11-09,80,8363.00,6850631.00,845.00,810.00,822.00
36,2021-11-08,57,5228.00,4492276.90,887.00,840.10,843.00
37,2021-11-03,49,5016.00,4411064.50,896.50,866.00,870.00
38,2021-11-02,101,13308.00,11581692.00,925.00,843.80,880.00
39,2021-11-01,90,14213.00,12544318.50,907.00,867.10,875.00
40,2021-10-31,114,12850.00,11157949.40,897.00,844.00,890.00
41,2021-10-28,38,2582.00,2180492.00,855.00,821.00,847.00
42,2021-10-27,147,17246.00,14630779.80,882.30,805.00,848.90
43,2021-10-26,105,13524.00,11129084.70,852.00,801.00,834.00
44,2021-10-25,83,8845.00,6899685.30,803.00,742.00,803.00
45,2021-10-24,53,8005.00,6052356.10,760.00,746.00,751.00
46,2021-10-21,58,5819.00,4364233.20,760.00,746.00,746.00
47,2021-10-20,29,4943.00,3736749.40,770.00,752.80,761.00
48,2021-10-19,71,11807.00,8622903.40,776.20,725.00,746.00
49,2021-10-18,44,6201.00,4660350.50,766.10,739.00,747.00
50,2021-10-17,35,6929.00,5302947.60,794.00,753.00,780.00
51,2021-10-11,56,6876.00,5208349.50,768.00,750.00,768.00
52,2021-10-10,84,8516.00,6784317.00,815.00,770.00,778.00
53,2021-10-06,111,15919.00,12173029.10,809.90,746.00,789.90
54,2021-10-05,55,5655.00,4233557.50,759.00,740.00,754.00
55,2021-10-04,49,6884.00,5088401.00,750.00,734.10,744.90
56,2021-10-03,85,10087.00,7476042.00,758.00,731.00,740.90
57,2021-09-30,86,7739.00,5975297.10,798.50,757.00,757.00
58,2021-09-29,126,14810.00,11393709.00,783.00,738.30,782.90
59,2021-09-28,133,19662.00,14887449.00,800.00,744.00,753.00
60,2021-09-27,89,7320.00,5658987.70,791.00,765.00,770.00
61,2021-09-26,118,13140.00,10482636.30,837.00,792.00,792.00
62,2021-09-23,104,10928.00,8960557.70,849.10,803.60,821.00
63,2021-09-22,105,10605.00,8775857.60,839.00,801.00,833.80
64,2021-09-21,172,19399.00,15492996.90,827.00,753.70,800.00
65,2021-09-20,206,24648.00,19736223.90,830.00,789.00,800.00
66,2021-09-16,302,37324.00,31044073.90,865.00,819.00,830.00
67,2021-09-15,98,7655.00,6713817.50,904.00,870.40,871.00
68,2021-09-14,75,7291.00,6497642.00,910.00,885.00,888.00
69,2021-09-13,185,19021.00,17219173.70,923.00,890.20,900.00
70,2021-09-12,96,11409.00,10216464.10,909.00,885.00,901.00
71,2021-09-09,119,13358.00,11873900.50,900.00,878.00,897.00
72,2021-09-08,151,20449.00,18275400.50,908.00,885.00,890.00
73,2021-09-07,143,20544.00,19064831.90,955.00,910.00,920.00
74,2021-09-06,190,20470.00,18664056.40,949.00,873.00,945.00
75,2021-09-05,259,32301.00,28881310.50,920.00,876.00,888.00
76,2021-09-02,188,24503.00,23049911.90,972.00,918.00,925.00
77,2021-09-01,268,42700.00,40666964.30,980.00,920.00,953.00
78,2021-08-31,306,43635.00,41220322.00,965.00,930.00,938.50
79,2021-08-29,222,29019.00,28228361.40,1004.00,957.00,966.00
80,2021-08-26,249,30956.00,30594717.60,1008.00,981.00,985.00
81,2021-08-25,266,35968.00,35884579.50,1020.00,981.00,989.00
82,2021-08-24,338,45017.00,46987489.10,1079.00,1018.40,1022.00
83,2021-08-19,832,113504.00,118379146.20,1080.00,1000.00,1039.00
84,2021-08-18,334,42947.00,43119928.60,1030.00,970.00,1000.00
85,2021-08-17,197,21429.00,21234874.40,1000.00,985.00,987.00
86,2021-08-16,189,29300.00,29310374.00,1013.00,995.00,999.90
87,2021-08-15,358,51048.00,51455628.80,1047.50,990.00,1000.00
88,2021-08-12,247,32857.00,34480246.00,1065.00,1020.00,1039.00
89,2021-08-11,222,33338.00,34960961.30,1064.00,1037.00,1040.00
90,2021-08-10,287,38923.00,40529185.60,1055.00,1018.00,1043.00
91,2021-08-09,240,25413.00,26054704.10,1037.00,1016.00,1018.00
92,2021-08-08,434,59060.00,60125026.70,1044.00,1010.00,1016.00
93,2021-08-05,281,57301.00,60490809.20,1074.00,1042.00,1044.00
94,2021-08-04,295,55696.00,59269642.00,1088.00,1057.00,1063.00
95,2021-08-03,346,87333.00,93541950.90,1082.20,1055.00,1070.00
96,2021-08-02,397,76162.00,80438307.30,1080.00,1046.00,1059.00
97,2021-08-01,413,57402.00,62878984.90,1144.00,1071.10,1080.00
98,2021-07-29,469,69638.00,77761780.00,1148.00,1104.00,1115.00
99,2021-07-28,709,111698.00,124455597.50,1140.00,1088.00,1140.00
100,2021-07-27,517,78535.00,83579397.30,1122.00,1025.40,1118.00
101,2021-07-26,239,35364.00,36791743.90,1050.00,1031.00,1039.00
102,2021-07-25,496,69350.00,72106198.40,1050.00,1020.00,1040.10
103,2021-07-22,477,62569.00,63503953.60,1030.20,1001.00,1020.00
104,2021-07-20,259,31784.00,31860410.60,1015.00,991.00,1015.00
105,2021-07-19,477,67439.00,68444009.90,1031.00,999.00,1008.00
106,2021-07-18,459,44798.00,44087712.00,999.00,963.00,999.00
107,2021-07-15,134,41730.00,39595421.00,960.00,940.00,960.00
108,2021-07-14,86,9713.00,9164548.00,977.00,940.00,940.00
109,2021-07-13,90,9637.00,9199948.00,1005.00,945.00,959.00
110,2021-07-12,169,19738.00,18714045.00,970.00,935.00,958.00
111,2021-07-11,113,10228.00,9838193.00,975.00,958.00,959.00
112,2021-07-08,84,13616.00,12930546.00,959.00,940.00,959.00
113,2021-07-07,100,10902.00,10307134.00,980.00,940.00,949.00
114,2021-07-06,73,10376.00,9825465.00,970.00,940.00,944.00
115,2021-07-05,88,9919.00,9428980.00,970.00,946.00,955.00
116,2021-07-04,105,9849.00,9419191.00,970.00,949.00,963.00
117,2021-07-01,129,17508.00,16900446.00,981.00,944.00,960.00
118,2021-06-30,169,21973.00,20890148.00,964.00,941.00,947.00
119,2021-06-29,156,16949.00,16256660.00,989.00,948.00,961.00
120,2021-06-28,112,13707.00,13409130.00,996.00,970.00,972.00
121,2021-06-27,127,11367.00,11088554.00,989.00,968.00,979.00
122,2021-06-24,209,27285.00,26689143.00,1010.00,963.00,971.00
123,2021-06-23,265,47457.00,46704228.00,1020.00,963.00,995.00
124,2021-06-22,370,47584.00,47321260.00,1018.00,961.00,1000.00
125,2021-06-21,570,86905.00,85572054.00,1022.00,967.00,980.00
126,2021-06-20,671,95442.00,97346712.00,1071.00,992.00,1017.00
127,2021-06-17,474,63797.00,67115871.00,1085.00,1029.00,1048.00
128,2021-06-16,635,81888.00,87177937.00,1110.00,1036.00,1050.00
129,2021-06-15,796,103955.00,116748398.00,1162.00,1100.00,1102.00
130,2021-06-14,1119,175369.00,187855579.00,1120.00,1025.00,1120.00
131,2021-06-13,937,137681.00,140507084.00,1050.00,991.00,1039.00
132,2021-06-10,1159,140224.00,148415992.00,1091.00,1038.00,1040.00
133,2021-06-09,2141,352311.00,356198695.00,1041.00,960.00,1038.00
134,2021-06-08,695,107055.00,99049384.00,952.00,888.00,947.00
135,2021-06-07,164,20458.00,18236301.00,905.00,845.00,890.00
136,2021-06-06,178,37982.00,33928584.00,910.00,888.00,888.00
137,2021-06-03,290,37840.00,34026620.00,921.00,889.00,898.00
138,2021-06-02,271,45017.00,40481939.00,891.00,865.00,899.00
139,2021-06-01,150,17889.00,15633895.00,891.00,865.00,877.00
140,2021-05-31,253,31603.00,28486925.00,914.00,881.00,882.00
141,2021-05-30,208,28041.00,25255473.00,920.00,890.00,899.00
142,2021-05-27,195,28254.00,25190303.00,915.00,875.00,885.00
143,2021-05-25,237,31614.00,28330138.00,902.00,875.00,901.00
144,2021-05-24,175,21208.00,18794076.00,898.00,883.00,886.00
145,2021-05-23,183,24356.00,21724124.00,900.00,869.00,890.00
146,2021-05-20,170,16295.00,14504489.00,905.00,884.00,886.00
147,2021-05-19,318,45356.00,40969111.00,915.00,898.00,901.00
148,2021-05-18,282,28996.00,25890645.00,900.00,880.00,898.00
149,2021-05-17,244,22905.00,20421976.00,903.00,877.00,880.00
150,2021-05-16,256,34799.00,30822744.00,892.00,869.00,889.00
151,2021-05-13,122,12845.00,11079475.00,868.00,855.00,862.00
152,2021-05-12,132,13696.00,11847954.00,900.00,861.00,861.00
153,2021-05-11,134,11399.00,10005113.00,890.00,860.00,870.00
154,2021-05-10,156,14664.00,12754123.00,878.00,856.00,876.00
155,2021-05-09,231,24532.00,21465589.00,885.00,868.00,870.00
156,2021-05-06,1090,153690.00,149509340.00,987.00,963.00,972.00
157,2021-05-05,249,25487.00,24693897.00,980.00,959.00,970.00
158,2021-05-04,216,24214.00,23455772.00,980.00,962.00,968.00
159,2021-05-03,434,37056.00,36356117.00,1010.00,970.00,975.00
160,2021-05-02,530,57632.00,56388166.00,994.00,947.00,988.00
161,2021-04-29,531,52580.00,49181994.00,946.00,910.00,945.00
162,2021-04-28,73,7102.00,6546576.00,932.00,906.00,909.00
163,2021-04-27,216,26338.00,23848484.00,926.00,885.00,924.00
164,2021-04-26,242,26377.00,23413853.00,913.00,871.00,878.00
165,2021-04-25,313,36242.00,32957993.00,940.00,899.00,900.00
166,2021-04-22,171,21167.00,19697850.00,940.00,905.00,940.00
167,2021-04-21,129,16635.00,15488809.00,950.00,920.00,923.00
168,2021-04-20,154,26897.00,25306241.00,959.00,931.00,937.00
169,2021-04-19,193,28034.00,26498470.00,970.00,940.00,941.00
170,2021-04-18,137,18389.00,17656975.00,972.00,950.00,955.00
171,2021-04-15,163,17923.00,17342609.00,988.00,960.00,967.00
172,2021-04-13,218,24085.00,23595842.00,999.00,967.00,969.00
173,2021-04-12,295,54215.00,52931958.00,992.00,962.00,980.00
174,2021-04-08,188,22377.00,21519521.00,972.00,955.00,959.00
175,2021-04-07,271,40074.00,38264453.00,980.00,948.00,954.00
176,2021-04-06,344,33116.00,32325660.00,999.00,968.00,970.00
