S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,196,37355.00,16232734.30,445.70,427.00,430.20
2,2021-12-28,293,55587.00,24245227.00,448.00,422.00,437.00
3,2021-12-27,407,86428.00,37957307.70,461.00,427.00,429.90
4,2021-12-26,375,79223.00,36089623.00,465.00,446.00,453.00
5,2021-12-23,403,74536.00,34006761.40,468.00,441.10,451.00
6,2021-12-22,384,75390.00,33819586.60,458.80,430.00,457.00
7,2021-12-21,239,47486.00,20231735.60,435.00,415.00,430.00
8,2021-12-20,196,30313.00,12817681.50,439.00,414.00,420.00
9,2021-12-16,319,47636.00,20622035.90,448.00,424.00,426.00
10,2021-12-15,840,161402.00,73093240.20,468.00,435.00,448.00
11,2021-12-14,245,40225.00,17565589.60,451.00,416.50,451.00
12,2021-12-13,632,138847.00,57811099.40,442.00,406.00,413.00
13,2021-12-12,750,131123.00,65803878.10,529.00,485.00,485.50
14,2021-12-09,466,103959.00,53984139.60,533.00,510.00,524.00
15,2021-12-08,407,65507.00,34767798.00,550.00,520.00,524.00
16,2021-12-07,458,85318.00,48203017.00,586.00,542.00,544.00
17,2021-12-06,672,144255.00,78390866.70,565.00,524.00,563.90
18,2021-12-05,538,78949.00,43230026.40,573.20,539.00,544.00
19,2021-12-02,413,63512.00,36161804.90,594.60,561.10,562.00
20,2021-12-01,379,61732.00,36495654.70,600.00,581.20,583.00
21,2021-11-30,378,71441.00,41650396.00,607.90,575.00,590.00
22,2021-11-29,491,106292.00,62437856.30,607.00,577.10,585.00
23,2021-11-28,781,137134.00,81745288.10,616.00,580.00,581.00
24,2021-11-25,442,112947.00,69656366.10,634.00,611.00,613.00
25,2021-11-24,526,87388.00,54637219.60,642.00,610.00,624.10
26,2021-11-23,582,119489.00,75283914.90,648.70,620.40,630.00
27,2021-11-22,423,105944.00,68471388.30,662.80,640.00,643.00
28,2021-11-21,601,133688.00,87456658.70,665.00,636.10,649.90
29,2021-11-18,794,144585.00,94668148.90,673.00,640.00,644.00
30,2021-11-17,1266,292680.00,196199421.80,697.00,657.00,657.00
31,2021-11-16,1267,272892.00,182483005.20,676.20,656.00,670.00
32,2021-11-15,1682,361029.00,237982101.20,671.90,613.60,660.00
33,2021-11-14,1244,259886.00,162386822.70,639.00,596.00,626.10
34,2021-11-11,858,133825.00,80460680.30,620.00,588.00,596.00
35,2021-11-09,1328,272538.00,169878296.80,651.00,606.00,619.00
36,2021-11-08,746,191841.00,124735182.50,665.00,640.00,648.90
37,2021-11-03,870,159447.00,103582250.30,678.00,639.00,641.40
38,2021-11-02,1623,323163.00,207469824.30,663.00,593.00,652.00
39,2021-11-01,1376,260089.00,158308985.60,630.00,581.30,608.00
40,2021-10-31,1167,228580.00,129636731.50,579.80,537.00,579.80
41,2021-10-28,433,94252.00,49664741.80,539.00,515.00,527.10
42,2021-10-27,671,91695.00,49036487.30,550.00,520.00,529.90
43,2021-10-26,1230,199071.00,106351450.70,550.00,505.00,540.00
44,2021-10-25,620,95074.00,48645019.20,522.60,485.50,521.00
45,2021-10-24,212,44209.00,20987810.50,485.00,461.00,477.00
46,2021-10-21,246,26979.00,12792194.70,490.00,469.00,469.00
47,2021-10-20,294,42988.00,20716336.70,499.00,471.20,482.00
48,2021-10-19,440,66330.00,31030876.20,490.00,460.00,462.00
49,2021-10-18,341,53385.00,26624878.70,512.90,491.00,494.00
50,2021-10-17,102,12901.00,6597181.70,519.00,505.00,517.00
51,2021-10-11,308,43711.00,22087507.50,516.00,499.00,510.00
52,2021-10-10,420,62450.00,33039255.90,549.00,511.00,515.00
