S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-04-29,39,4524.00,1890299.00,425.00,409.00,423.00
2,2021-04-28,26,4566.00,1860563.00,418.00,405.00,410.00
3,2021-04-27,54,5985.00,2424105.00,418.00,393.00,411.00
4,2021-04-26,64,11058.00,4481656.00,416.00,392.00,403.00
5,2021-04-25,53,6850.00,2821470.00,430.00,405.00,408.00
6,2021-04-22,42,9444.00,4071209.00,438.00,422.00,430.00
7,2021-04-21,58,7183.00,3089881.00,440.00,421.00,430.00
8,2021-04-20,67,7310.00,3190825.00,450.00,433.00,436.00
9,2021-04-19,145,23569.00,10442226.00,466.00,433.00,437.00
10,2021-04-18,159,22569.00,9836293.00,450.00,420.00,436.00
11,2021-04-15,207,31691.00,13908204.00,465.00,426.00,430.00
12,2021-04-13,145,35563.00,15103754.00,436.00,413.00,426.00
13,2021-04-12,123,23043.00,9625653.00,440.00,408.00,416.00
14,2021-04-08,92,12062.00,5115003.00,432.00,418.00,418.00
15,2021-04-07,140,34452.00,14632151.00,447.00,418.00,425.00
16,2021-04-06,140,23924.00,10103013.00,454.00,415.00,426.00
17,2021-04-05,142,48265.00,20539680.00,453.00,415.00,453.00
18,2021-04-04,184,36834.00,15533087.00,445.00,412.00,445.00
19,2021-04-01,158,53064.00,21413271.00,420.00,379.00,420.00
20,2021-03-31,47,20730.00,7978541.00,390.00,381.00,382.00
21,2021-03-30,32,7282.00,2805530.00,394.00,382.00,387.00
22,2021-03-29,40,3794.00,1462694.00,402.00,378.00,385.00
23,2021-03-25,117,24276.00,9581770.00,401.00,387.00,398.00
24,2021-03-24,158,34564.00,13705914.00,412.00,380.00,390.00
25,2021-03-23,34,4444.00,1656009.00,379.00,370.00,375.00
26,2021-03-22,115,37045.00,13988399.00,384.00,370.00,383.00
27,2021-03-21,67,18146.00,6628405.00,380.00,361.00,370.00
28,2021-03-18,111,17632.00,6576129.00,386.00,368.00,369.00
29,2021-03-17,248,37006.00,14116970.00,396.00,367.00,371.00
30,2021-03-16,152,22266.00,8081524.00,372.00,345.00,360.00
31,2021-03-15,19,2539.00,889836.00,358.00,346.00,358.00
32,2021-03-14,80,12966.00,4632903.00,372.00,347.00,360.00
33,2021-03-10,224,42446.00,16056059.00,383.00,353.00,353.00
34,2021-03-09,97,27764.00,9639353.00,349.00,324.00,349.00
35,2021-03-07,6,655.00,210060.00,322.00,318.00,318.00
36,2021-03-04,11,1070.00,341690.00,322.00,315.00,322.00
37,2021-03-03,27,3017.00,943315.00,318.00,310.00,310.00
