S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,18,23400.00,240449.00,10.67,10.23,10.67
2,2021-12-28,13,11000.00,112870.00,10.60,10.00,10.27
3,2021-12-27,16,9300.00,97988.00,10.61,10.45,10.58
4,2021-12-26,28,91871.00,984440.84,11.10,10.54,10.79
5,2021-12-23,7,9290.00,97029.60,10.45,10.44,10.44
6,2021-12-22,7,3700.00,38205.00,10.40,10.20,10.25
7,2021-12-21,18,21840.00,223799.44,10.41,10.12,10.13
8,2021-12-20,14,76100.00,801450.00,10.57,10.11,10.50
9,2021-12-16,25,159150.00,1636598.00,10.49,10.11,10.31
10,2021-12-15,32,141414.00,1438023.04,10.43,10.10,10.31
11,2021-12-14,6,7300.00,75204.00,10.48,10.08,10.48
12,2021-12-13,24,39000.00,392073.72,10.10,10.01,10.08
13,2021-12-12,10,6200.00,62556.00,10.21,10.03,10.18
14,2021-12-09,16,21200.00,214738.50,10.32,10.10,10.32
15,2021-12-08,22,18204.00,185754.84,10.40,10.13,10.25
16,2021-12-07,15,34900.00,355245.00,10.47,10.00,10.30
17,2021-12-06,19,40950.00,416453.00,10.20,10.00,10.20
18,2021-12-05,22,96600.00,980269.00,10.46,10.10,10.20
19,2021-12-02,18,27900.00,287531.00,10.44,10.21,10.26
20,2021-12-01,12,5900.00,60450.00,10.44,10.23,10.25
21,2021-11-30,16,22050.00,227763.75,10.49,10.23,10.23
22,2021-11-29,35,117658.00,1208277.02,10.88,10.09,10.29
23,2021-11-28,42,115925.00,1192677.15,10.75,10.05,10.50
24,2021-11-25,21,38450.00,414805.70,10.95,10.75,10.75
25,2021-11-24,3,650.00,7083.00,10.96,10.70,10.96
26,2021-11-23,22,27236.00,293375.26,10.95,10.60,10.77
27,2021-11-22,21,74260.00,809096.70,11.14,10.51,11.10
28,2021-11-21,14,52250.00,569144.00,11.00,10.70,10.89
29,2021-11-18,10,6100.00,65908.00,10.90,10.70,10.90
30,2021-11-17,39,66556.00,730619.28,11.05,10.71,11.00
31,2021-11-16,22,29840.00,326140.00,10.96,10.74,10.96
32,2021-11-15,10,5850.00,64097.00,11.00,10.68,10.95
33,2021-11-14,29,54435.00,575894.50,10.80,10.50,10.68
34,2021-11-11,15,49410.00,537126.10,10.91,10.70,10.91
35,2021-11-09,24,96000.00,1049851.00,11.21,10.78,10.80
36,2021-11-08,9,12950.00,147811.00,11.60,11.20,11.21
37,2021-11-03,18,34358.00,385264.98,11.50,10.88,11.50
38,2021-11-02,19,56050.00,631374.50,11.46,11.01,11.10
39,2021-11-01,24,47093.00,525499.04,11.25,11.00,11.23
40,2021-10-31,26,41750.00,464971.00,11.31,11.01,11.09
41,2021-10-28,19,67770.00,726355.50,11.12,10.56,11.12
42,2021-10-27,17,44100.00,469666.50,10.88,10.61,10.61
43,2021-10-26,25,48730.00,523250.52,10.81,10.60,10.72
44,2021-10-25,29,47580.00,506059.00,10.75,10.20,10.60
45,2021-10-24,21,27041.00,281245.58,10.48,10.20,10.40
46,2021-10-21,47,220695.00,2241449.90,10.36,10.00,10.36
47,2021-10-20,18,34855.00,354662.95,10.33,10.14,10.14
48,2021-10-19,33,92250.00,940227.03,10.43,10.10,10.10
49,2021-10-18,18,25900.00,270747.90,10.64,10.43,10.43
50,2021-10-17,9,21700.00,231165.00,10.90,10.56,10.65
51,2021-10-11,22,46078.00,489240.60,10.71,10.55,10.70
52,2021-10-10,18,31400.00,332248.50,10.65,10.51,10.65
53,2021-10-06,14,41600.00,435936.80,10.65,10.42,10.62
54,2021-10-05,24,72600.00,760902.00,10.55,10.27,10.55
55,2021-10-04,12,22300.00,232210.00,10.51,10.35,10.35
56,2021-10-03,30,124800.00,1314579.00,10.60,10.22,10.55
57,2021-09-30,21,42940.00,450106.30,10.65,10.40,10.40
58,2021-09-29,21,25474.00,262910.76,10.50,10.21,10.50
59,2021-09-28,37,126100.00,1310238.00,10.50,10.32,10.35
60,2021-09-27,30,47650.00,509222.00,11.02,10.61,10.67
61,2021-09-26,284,1545031.00,22367485.49,14.82,14.35,14.54
62,2021-09-23,62,217220.00,3182024.40,14.70,14.52,14.53
63,2021-09-22,58,257030.00,3762712.90,14.90,14.15,14.70
64,2021-09-21,86,609550.00,8706100.30,14.99,14.00,14.40
65,2021-09-20,90,311400.00,4506589.00,14.61,14.31,14.45
66,2021-09-16,49,300050.00,4310628.50,14.63,14.31,14.36
67,2021-09-15,74,749950.00,10900101.14,14.75,14.50,14.50
68,2021-09-14,51,175655.00,2608850.00,15.00,14.80,14.80
69,2021-09-13,59,201213.00,2992450.13,15.00,14.75,14.90
70,2021-09-12,115,1047870.00,15623651.42,15.09,14.75,14.84
71,2021-09-09,88,348716.00,5178263.70,15.00,14.70,14.79
72,2021-09-08,199,1102600.00,16516220.50,15.28,14.61,14.88
73,2021-09-07,78,298300.00,4461593.00,15.00,14.70,14.99
74,2021-09-06,69,419040.00,6248582.40,15.00,14.81,15.00
75,2021-09-05,35,97150.00,1430170.50,15.14,14.37,14.81
76,2021-09-02,147,890965.00,13589908.36,15.50,14.95,15.24
77,2021-09-01,100,473000.00,7071536.10,15.01,14.75,14.95
78,2021-08-31,77,364351.00,5424676.09,15.20,14.71,14.73
79,2021-08-29,127,530910.00,7946680.05,15.10,14.84,15.10
80,2021-08-26,70,278850.00,4132442.60,14.90,14.70,14.84
81,2021-08-25,56,203404.00,3021096.60,15.09,14.75,14.90
82,2021-08-24,51,105810.00,1597422.40,15.30,15.00,15.05
83,2021-08-19,92,361440.00,5500500.00,15.45,14.80,15.00
84,2021-08-18,73,175990.00,2680006.50,15.40,15.00,15.10
85,2021-08-17,118,588746.00,8958327.72,15.82,14.95,15.30
86,2021-08-16,53,164040.00,2558151.40,15.99,15.39,15.50
87,2021-08-15,38,160864.00,2516497.52,15.80,15.50,15.68
88,2021-08-12,90,436250.00,6863129.50,15.91,15.39,15.80
89,2021-08-11,75,395814.00,6244920.98,16.29,15.66,15.66
90,2021-08-10,58,223680.00,3516023.00,15.89,15.61,15.70
91,2021-08-09,68,157426.00,2482471.64,15.90,15.62,15.75
92,2021-08-08,39,126804.00,2021185.68,16.20,15.80,15.90
93,2021-08-05,74,217512.00,3465919.28,16.00,15.76,16.00
94,2021-08-04,62,167450.00,2673108.20,16.24,15.62,15.93
95,2021-08-03,76,462270.00,7377865.15,16.30,15.90,15.92
96,2021-08-02,60,288350.00,4719082.00,16.50,16.16,16.30
97,2021-08-01,81,552470.00,9141208.20,16.97,16.50,16.50
98,2021-07-29,58,171200.00,2820629.00,16.69,16.33,16.68
99,2021-07-28,98,1264110.00,21060477.96,16.73,16.47,16.60
100,2021-07-27,95,452280.00,7442962.00,16.60,16.23,16.60
101,2021-07-26,148,796934.00,13091516.30,16.93,16.20,16.50
102,2021-07-25,166,1220751.00,20196227.42,17.00,16.22,16.60
103,2021-07-22,397,2237593.00,37293627.75,16.98,16.01,16.70
104,2021-07-20,195,681622.00,10746799.95,16.15,14.97,15.70
105,2021-07-19,62,471800.00,7037080.50,15.00,14.60,14.90
106,2021-07-18,70,206600.00,2989436.50,14.58,14.00,14.53
107,2021-07-15,78,2159370.00,29779776.80,14.41,13.73,14.10
108,2021-07-14,212,11829714.00,158836413.28,14.13,13.40,13.73
109,2021-07-13,18,17713.00,249497.39,14.15,14.01,14.13
110,2021-07-12,31,55100.00,779439.00,14.20,14.02,14.11
111,2021-07-11,29,14950.00,211263.00,14.33,14.03,14.13
112,2021-07-08,29,1127600.00,15906122.00,14.18,14.01,14.03
113,2021-07-07,21,27400.00,385517.00,14.23,14.01,14.18
114,2021-07-06,31,31500.00,441514.00,14.22,14.00,14.22
